$PDP,10,0,L,S,-0009,32915.9375,00000.3000,372,003,00000.8999,32913.9687,32920.5664,00017.6261,9-01,00007.0000,-0001,-0001,-0001,-0046,trace,0013851-99*55
$PDP,10,0,L,S,-0004,32917.6289,00000.3000,377,003,00000.8999,32913.9687,32920.6406,00017.0883,9-01,00037.0000,-0001,-0001,-0001,-0253,trace,0013926-99*55
$PDP,10,0,L,S,+0001,32917.7226,00000.3000,374,003,00000.8999,32913.9687,32920.6250,00016.7709,9-01,00028.0000,-0001,-0001,-0001,-0030,trace,0014002-99*55
$PDP,10,0,L,S,+0007,32916.1054,00000.3000,364,003,00000.8999,32913.9687,32920.6718,00016.5118,9-01,00090.0000,-0001,-0001,-0001,+0107,trace,0014077-99*55
$PDP,10,0,L,S,-0004,32916.9843,00000.3000,364,003,00000.8999,32913.9687,32920.7734,00016.3074,9-01,00002.0000,-0001,-0001,-0001,-0030,trace,0014152-99*55
$PDP,10,0,L,S,-0009,32916.2578,00000.3000,362,003,00000.8999,32913.9687,32920.9140,00015.9022,9-01,00075.0000,-0001,-0001,-0001,-0015,trace,0014227-99*55
$PDP,10,0,L,S,-0011,32917.4687,00000.3000,377,003,00000.8999,32913.9687,32920.9140,00015.6399,9-01,00053.0000,-0001,-0001,-0001,-0115,trace,0014303-99*55
$PDP,10,0,L,S,+0004,32915.9414,00000.3000,369,003,00000.8999,32913.9687,32920.9101,00015.4111,9-01,00006.0000,-0001,-0001,-0001,+0030,trace,0014378-99*55
$PDP,10,0,L,S,+0007,32918.9179,00000.3000,369,004,00000.8999,32913.9687,32920.9648,00015.2190,9-01,00009.0000,-0001,-0001,-0001,-0084,trace,0014453-99*55
$PDP,10,0,L,S,-0006,32917.5078,00000.3000,369,004,00000.8999,32913.9687,32920.9765,00014.7047,9-01,00050.0000,-0001,-0001,-0001,-0030,trace,0014529-99*55
$PDP,10,0,L,S,-0003,32917.8164,00000.3000,362,004,00000.8999,32913.9687,32921.0546,00014.4721,9-01,00019.0000,-0001,-0001,-0001,-0046,trace,0014604-99*55
$PDP,10,0,L,S,-0001,33069.8437,00000.3000,545,002,00000.6999,33062.1875,33073.3359,00027.6545,9-02,00016.0000,-0001,-0001,-0001,+0184,trace,0007374-70*55
$PDP,10,0,L,S,+0006,32918.1640,00000.3000,367,004,00000.8999,32913.9687,32921.1757,00014.3402,9-01,00084.0000,-0001,-0001,-0001,+0076,trace,0014679-99*55
$PDP,10,0,L,S,-0007,32919.1093,00000.3000,372,004,00000.8999,32916.0117,32921.3320,00014.2444,9-01,00089.0000,-0001,-0001,-0001,-0115,trace,0014754-99*55
$PDP,10,0,L,S,-0006,32916.1796,00000.3000,372,004,00000.8999,32916.0117,32921.5781,00013.8941,9-01,00082.0000,-0001,-0001,-0001,+0061,trace,0014830-99*55
$PDP,10,0,L,S,+0006,32919.0703,00000.3000,369,004,00000.8999,32916.0117,32921.6835,00013.6935,9-01,00093.0000,-0001,-0001,-0001,+0269,trace,0014905-99*55
$PDP,10,0,L,S,+0006,32919.2578,00000.3000,367,004,00000.8999,32916.0117,32921.7500,00013.5171,9-01,00075.0000,-0001,-0001,-0001,+0223,trace,0014980-99*55
$PDP,10,0,L,S,-0001,32925.4531,00000.3000,369,004,00000.8999,32916.0117,32921.7695,00013.2880,9-01,00055.0000,-0001,-0001,-0001,-0407,trace,0015055-99*55
$PDP,10,0,L,S,+0005,32915.9609,00000.3000,374,004,00000.8999,32916.0117,32921.7578,00012.8368,9-01,00004.0000,-0001,-0001,-0001,+0361,trace,0015131-99*55
$PDP,10,0,L,S,-0003,32921.9843,00000.3000,367,004,00000.8999,32916.0117,32921.8085,00012.6842,9-01,00002.0000,-0001,-0001,-0001,-0161,trace,0015206-99*55
$PDP,10,0,L,S,-0002,32916.4335,00000.3000,377,004,00000.8999,32916.0117,32921.9218,00012.5837,9-01,00057.0000,-0001,-0001,-0001,+0023,trace,0015281-99*55
$PDP,10,0,L,S,-0003,32916.8242,00000.3000,372,004,00000.8999,32916.0117,32921.8906,00012.2982,9-01,00018.0000,-0001,-0001,-0001,-0138,trace,0015356-99*55
$PDP,10,0,L,S,+0006,32919.7187,00000.3000,362,004,00000.8999,32916.0117,32922.2578,00012.2013,9-01,00028.0000,-0001,-0001,-0001,-0053,trace,0015432-99*55
$PDP,10,0,L,S,+0006,32920.6992,00000.3000,369,004,00000.8999,32916.0117,32922.2187,00012.0130,9-01,00030.0000,-0001,-0001,-0001,-0138,trace,0015507-99*55
$PDP,10,0,L,S,-0007,32920.0625,00000.3000,359,004,00000.8999,32916.0117,32922.2421,00011.8657,9-01,00094.0000,-0001,-0001,-0001,-0000,trace,0015582-99*55
$PDP,10,0,L,S,-0007,32920.2773,00000.3000,362,004,00000.8999,32918.1054,32922.3007,00011.7500,9-01,00073.0000,-0001,-0001,-0001,-0023,trace,0015658-99*55
$PDP,10,0,L,S,-0005,32920.0625,00000.3000,364,004,00000.8999,32918.1054,32922.5429,00011.5853,9-01,00094.0000,-0001,-0001,-0001,-0023,trace,0015733-99*55
$PDP,10,0,L,S,-0000,32919.7460,00000.3000,362,004,00000.8999,32918.1054,32922.6445,00011.5210,9-01,00026.0000,-0001,-0001,-0001,+0061,trace,0015808-99*55
$PDP,10,0,L,S,-0003,32920.0234,00000.3000,367,004,00000.8999,32918.1054,32922.7226,00011.3990,9-01,00098.0000,-0001,-0001,-0001,-0238,trace,0015883-99*55
$PDP,10,0,L,S,-0006,32923.9648,00000.3000,369,004,00000.8999,32918.1054,32922.7695,00011.2711,9-01,00004.0000,-0001,-0001,-0001,-0423,trace,0015959-99*55
$PDP,10,0,L,S,+0010,32919.9453,00000.3000,372,004,00000.8999,32918.1054,32922.9218,00011.0429,9-01,00006.0000,-0001,-0001,-0001,-0230,trace,0016034-99*55
$PDP,10,0,L,S,-0007,32922.5664,00000.3000,364,004,00000.8999,32918.1054,32922.9882,00010.9478,9-01,00044.0000,-0001,-0001,-0001,-0407,trace,0016109-99*55
$PDP,10,0,L,S,-0006,32919.1835,00000.3000,362,004,00000.8999,32918.1054,32923.0742,00010.8837,9-01,00082.0000,-0001,-0001,-0001,-0053,trace,0016184-99*55
$PDP,10,0,L,S,-0007,32922.3867,00000.3000,372,004,00000.8999,32918.1054,32923.3085,00010.7434,9-01,00062.0000,-0001,-0001,-0001,-0361,trace,0016260-99*55
$PDP,10,0,L,S,-0000,32916.9375,00000.3000,367,004,00000.8999,32918.1054,32923.3281,00010.5497,9-01,00007.0000,-0001,-0001,-0001,+0530,trace,0016335-99*55
$PDP,10,0,L,S,+0004,32921.7890,00000.3000,377,004,00000.8999,32918.1054,32923.3632,00010.3941,9-01,00021.0000,-0001,-0001,-0001,+0223,trace,0016410-99*55
$PDP,10,0,L,S,-0000,32915.6132,00000.3000,364,004,00000.8999,32918.1054,32923.5429,00010.3799,9-01,00039.0000,-0001,-0001,-0001,+0276,trace,0016486-99*55
$PDP,10,0,L,S,+0001,32913.6484,00000.3000,369,004,00000.8999,32920.2500,32923.5976,00010.1505,9-01,00036.0000,-0001,-0001,-0001,+0469,trace,0016561-99*55
$PDP,10,0,L,S,-0004,32923.9453,00000.3000,369,004,00000.8999,32920.2500,32923.6328,00010.0486,9-01,00006.0000,-0001,-0001,-0001,-0246,trace,0016636-99*55
$PDP,10,0,L,S,-0007,32924.5937,00000.3000,367,004,00000.8999,32920.2500,32923.6484,00009.9370,9-01,00041.0000,-0001,-0001,-0001,-0330,trace,0016711-99*55
$PDP,10,0,L,S,-0002,32927.3671,00000.3000,377,004,00000.8999,32920.2500,32923.6015,00009.7150,9-01,00064.0000,-0001,-0001,-0001,-0646,trace,0016787-99*55
$PDP,10,0,L,S,-0009,32919.0312,00000.3000,369,004,00000.8999,32920.2500,32923.9375,00009.6445,9-01,00097.0000,-0001,-0001,-0001,-0246,trace,0016862-99*55
